doc.id,text,date,section.name,news.desk,material
2454,An Afghan competing in Tokyo’s Paralympics finds solace in swimming.,8/26/2021,World,Foreign,News
2455,Republicans are divided over how to handle Afghan evacuees.,8/26/2021,World,Foreign,News
2456,Kamala Harris pledges U.S. help for Afghan women and children.,8/26/2021,World,Foreign,News
2457,"Afghanistan, Tennessee, U.S. Open: Your Thursday Evening Briefing",8/26/2021,Briefing,NYTNow,briefing
2458,Your Thursday Briefing,8/26/2021,Briefing,NYTNow,briefing
2459,"U.S. evacuations slow because of bottlenecks at bases, the Pentagon says.",8/26/2021,World,Foreign,News
2460,Biden’s Meeting With Israeli Leader Delayed After Kabul Attack,8/26/2021,U.S.,Washington,News
2461,One California City’s Creative Drought Fix,8/26/2021,U.S.,National,briefing
2462,Seth Meyers Wants Trump to Stop Complimenting the Taliban,8/26/2021,Arts,Culture,News
2463,August Subscriber Digest,8/26/2021,Admin,Admin,Interactive Feature
2464,Remaking the Economy,8/26/2021,Briefing,NYTNow,briefing
2465,Your Friday Briefing,8/26/2021,Briefing,NYTNow,briefing
2466,"Kamala Harris, in Southeast Asia and in Uniform",8/26/2021,Style,Styles,News
2467,Limited-Edition Comic Books for Children Getting Vaccinated,8/26/2021,New York,Metro,briefing
2468,The Latest From Afghanistan,8/27/2021,Briefing,NYTNow,briefing
2469,"As U.S. Troops Searched Afghans, a Bomber in the Crowd Moved In",8/27/2021,U.S.,Washington,News
2470,"After Airport Bombing, an Afghan Family Buries a Father, and Hope",8/27/2021,World,Foreign,News
2471,"Amid Afghan Chaos, a C.I.A. Mission That Will Persist for Years",8/27/2021,U.S.,Washington,News
2472,The Right-Wingers Who Admire the Taliban,8/27/2021,Opinion,OpEd,Op-Ed
2473,"After Two Decades of Fighting Taliban, U.S. Is Uneasy Partners With Them",8/27/2021,U.S.,Washington,News
2474,The Bombings at the Kabul Airport,8/27/2021,Podcasts,Podcasts,News
2475,"A baby born on an evacuation flight is named Reach, after the aircraft’s call sign.",8/27/2021,World,Foreign,News
2476,"What Is the Islamic State Khorasan, a.k.a. ISIS-K?",8/27/2021,World,Foreign,News
2477,"After one of the deadliest attacks in 20 years of war, many people are still trying to reach the airport.",8/27/2021,World,Foreign,News
2478,U.S. Launches Strike on ISIS-K as Bombing’s Death Toll Soars,8/27/2021,World,Foreign,News
2479,This Is How Theocracy Shrivels,8/27/2021,Opinion,OpEd,Op-Ed
2480,He Built a Robot to Prove a Point About Refugees,8/27/2021,World,Foreign,News
2481,He was a baby on 9/11. Now he’s one of the last casualties of America’s longest war.,8/27/2021,World,National,News
2482,Biden Faces a Tragedy He Pledged to Avoid,8/27/2021,U.S.,Washington,News
2483,How We Covered the Kabul Bombings,8/27/2021,Podcasts,Podcasts,News
2484,"‘We Will Hunt You Down,’ Biden Vows After Kabul Explosions",8/27/2021,U.S.,,Video
2485,Failing to Protect Schoolchildren From Covid,8/27/2021,Opinion,Letters,Letter
2486,The Foreign Policy Conversation Washington Doesn’t Want to Have,8/27/2021,Opinion,OpEd,Op-Ed
2487,Transcript: Ezra Klein Interviews Robert Wright,8/27/2021,Podcasts,OpEd,Op-Ed
2488,Biden faces a tragedy he worked to avoid.,8/27/2021,World,Foreign,News
2489,Pakistan emerges as a winner. What will it do now?,8/27/2021,World,Foreign,News
2490,"The New York Times News Quiz, August 27, 2021",8/27/2021,Briefing,Briefing,Interactive Feature
2491,Giant Puppet Ruffles Some Feathers on a Long Walk Through Greece,8/27/2021,World,Foreign,News
2492,The Weekender,8/27/2021,Briefing,Briefing,Interactive Feature
2493,Your Friday Briefing,8/27/2021,Briefing,NYTNow,briefing
2494,"Kabul, Evictions, ‘Candyman’: Your Friday Evening Briefing",8/27/2021,Briefing,NYTNow,briefing
2495,Biden Vows ‘Unshakable Partnership’ With Israel in Meeting With Bennett,8/27/2021,U.S.,Washington,News
2496,How Canadian Leaders Campaign in a Pandemic,8/27/2021,World,Foreign,News
2497,The Guerrilla Street Artist Stumping for Larry Elder,8/27/2021,U.S.,National,briefing
2498,New Zealand’s Homegrown Hero,8/27/2021,World,Foreign,News
2499,Apple’s Shrewd App Store Settlement,8/27/2021,Business Day,Business,News
2500,"Before She Loved Sartre, Simone de Beauvoir Loved Zaza",8/27/2021,Books,BookReview,Review
2501,All in or All Out? Biden Saw No Middle Ground in Afghanistan.,8/28/2021,U.S.,Washington,News
2502,Afghanistan Collapse and Strikes in Somalia Raise Snags for Drone Warfare Rules,8/28/2021,U.S.,Washington,News
2503,A Digital Dunkirk: Veterans Online Scramble to Get People Out of Afghanistan,8/28/2021,U.S.,National,News
2504,"Among the Troops Who Died, Two Women on the Front Line",8/28/2021,U.S.,National,News
2505,U.S. Strike Kills Two ISIS-K Militants in Retaliation for Airport Attack,8/28/2021,U.S.,,Video
2506,It Shouldn’t Fall to Veterans to Clean Up Biden’s Mess,8/28/2021,Opinion,OpEd,Op-Ed
2507,U.S. officials warn Americans again to leave the Kabul airport after Biden says a new attack is ‘highly likely.’,8/28/2021,World,Foreign,News
2508,Evacuations From Kabul Wind Down as U.S. Prepares to Pull Last Troops,8/28/2021,World,Foreign,News
2509,A heavily fortified C.I.A. base in Kabul is destroyed.,8/28/2021,U.S.,Washington,News
2510,What Trump’s Disgraceful Deal With the Taliban Has Wrought,8/28/2021,Opinion,OpEd,Op-Ed
2511,"The U.S. retaliates over the airport bombing, days before the withdrawal deadline.",8/28/2021,World,Foreign,News
2512,A reprisal strike killed two ISIS militants and wounded another.,8/28/2021,World,Foreign,News
2513,From Kabul Airport to a Houston Walmart: ‘Desperate to Get to America’,8/28/2021,U.S.,National,News
2514,What we know about the 13 U.S. service members killed in the Kabul attack.,8/28/2021,U.S.,National,News
2515,A Journey Through Kabul on the Day of the Fall,8/28/2021,World,Foreign,News
2516,Pentagon Says There Was Only One Explosion Near Kabul’s Airport,8/28/2021,U.S.,,Video
2517,One Afghan family resettling in the U.S. finds a respite.,8/28/2021,World,Foreign,News
2518,The U.K. is ending its civilian evacuations from Kabul today.,8/28/2021,World,Foreign,News
2519,Quotation of the Day: Family That Worked With U.S. Buries a Father and Their Hopes,8/28/2021,Today’s Paper,Summary,Quote
2520,"Britons, Unfazed by High Covid Rates, Weigh Their ‘Price of Freedom’",8/28/2021,World,Foreign,News
2521,‘What Will Happen to Me?’ An Uncertain Future Awaits Afghans Who Fled,8/29/2021,World,Foreign,News
2522,98 Countries Pledge to Accept Afghans After U.S. Military Departs,8/29/2021,U.S.,Washington,News
2523,U.S. diplomats are unlikely to stay in Afghanistan after troops leave.,8/29/2021,World,Foreign,News
2524,Stop the Doomsaying. U.S. Credibility Will Weather Afghanistan.,8/29/2021,Opinion,OpEd,Op-Ed
2525,‘I Won’t Go 20 Years Back in Time’: Young Afghan Women Speak Out,8/29/2021,World,,Video
2526,U.S. Conducts Drone Strike in Kabul and Winds Down Airlift as Deadline Nears,8/29/2021,World,Foreign,News
2527,American University of Afghanistan students and relatives trying to flee were sent home.,8/29/2021,World,Foreign,News
2528,Biden Observes Return of Troops Killed in Kabul Bombing,8/29/2021,U.S.,,Video
2529,U.S. Strikes Explosive-Laden Vehicle in Kabul,8/29/2021,U.S.,Washington,News
2530,"As the Taliban Tighten Their Grip, Fears of Retribution Grow",8/29/2021,World,Foreign,News
2531,The U.S. strikes vehicle loaded with explosives in Kabul.,8/29/2021,World,Foreign,News
2532,Your Monday Briefing,8/29/2021,Briefing,NYTNow,briefing
2533,Biden witnesses the return of service members killed in the Kabul airport bombing.,8/29/2021,World,Foreign,News
2534,Biden Receives Bodies of Service Members Killed in Kabul Bombing,8/29/2021,U.S.,Washington,News
2535,"Afghanistan, Florida, U.S. Open: Your Weekend Briefing",8/29/2021,Briefing,NYTNow,briefing
2536,Some Afghans say that enemies of the Taliban have begun to disappear.,8/29/2021,World,Foreign,News
2537,Can Afghanistan’s Leading Broadcaster Survive the Taliban?,8/30/2021,World,Foreign,News
2538,A New Breed of Crisis: War and Warming Collide in Afghanistan,8/30/2021,Climate,Climate,News
2539,U.S. Military Announces End of Evacuation Effort in Afghanistan,8/30/2021,U.S.,,Video
2540,‘We Have to Try’: Lawmakers Rush to Assist in Afghanistan Evacuations.,8/30/2021,U.S.,Washington,News
2541,How 2 Afghan Paralympians Defied the Odds to Get From Kabul to Tokyo,8/30/2021,World,Foreign,News
2542,"In Afghanistan, an Unceremonious End, and a Shrouded Beginning",8/30/2021,World,Foreign,News
2543,U.S. War in Afghanistan Ends as Final Evacuation Flights Depart,8/30/2021,World,Foreign,News
2544,What Voters in a California Swing District Say About Afghanistan,8/30/2021,U.S.,Politics,News
2545,"In a final blow of the 20-year war, U.S. envoys close their embassy and exit Kabul.",8/30/2021,U.S.,Washington,News
2546,"Afghan Family Says Errant U.S. Missile Killed 10, Including 7 Children",8/30/2021,World,Foreign,News
2547,Watch Live: Pentagon Gives Update After U.S. Drone Strike in Kabul,8/30/2021,U.S.,,Video
2548,U.S. Investigating Civilian Casualties in Kabul Strike,8/30/2021,U.S.,,Video
2549,U.S. shoots down rockets aimed at Kabul’s airport.,8/30/2021,World,Foreign,News
2550,History Is Clear. America’s Military Is Way Too Big.,8/30/2021,Opinion,OpEd,Op-Ed
2551,How Does Biden Recover From His Week From Hell?,8/30/2021,Opinion,OpEd,Op-Ed
2552,As the Afghanistan Deadline Arrives,8/30/2021,Opinion,Letters,Letter
2553,Can Afghanistan’s leading broadcaster survive the Taliban?,8/30/2021,World,Foreign,News
2554,"Afghanistan, Ida, Mask Mandates: Your Monday Evening Briefing",8/30/2021,Briefing,NYTNow,briefing
2555,Quotation of the Day: War and Climate Change Collide in Afghanistan,8/30/2021,Today’s Paper,Summary,News
2556,"At Kabul airport, a sense of calm and resignation as deadline approaches.",8/30/2021,World,Foreign,News
2557,Biden receives the bodies of soldiers killed in the Kabul bombing.,8/30/2021,World,Washington,News
2558,Your Monday Briefing,8/30/2021,Briefing,NYTNow,briefing
2559,Your Tuesday Briefing,8/30/2021,Briefing,NYTNow,briefing
2560,Is Vaccine Immunity Waning?,8/30/2021,Briefing,NYTNow,briefing
2561,A SPAC Counterattack,8/30/2021,Business Day,Business,News
2562,"North Korea Restarted Plutonium-Producing Reactor, U.N. Agency Warns",8/30/2021,World,Foreign,News
2563,"Jacques Rogge, Who Led Olympic Committee, Dies at 79",8/30/2021,Sports,Obits,Obituary (Obit)
2564,Joe Biden’s Critics Lost Afghanistan,8/31/2021,Opinion,OpEd,Op-Ed
2565,America’s Final Hours in Afghanistan,8/31/2021,Podcasts,Podcasts,News
2566,Transcript of Biden’s Speech on the U.S. Withdrawal From Afghanistan,8/31/2021,U.S.,Washington,News
2567,Transcript of Blinken’s Speech on ‘New Chapter’ in Afghanistan,8/31/2021,U.S.,Washington,News
2568,Blinken: A ‘Diplomatic Mission’ Has Begun in Afghanistan,8/31/2021,U.S.,,Video
2569,"Biden Says, ‘The War in Afghanistan Is Now Over’",8/31/2021,U.S.,,Video
2570,Biden Didn’t See the ISIS-K Threat in Afghanistan Until Too Late,8/31/2021,Opinion,OpEd,Op-Ed
2571,The New U.S. Challenge in Afghanistan: Coping With Taliban Rule,8/31/2021,World,Foreign,News
2572,The Taliban Take Over Kabul’s Airport,8/31/2021,World,,Video
2573,"The Taliban Celebrate Victory, With a Crisis Looming",8/31/2021,World,Foreign,News
2574,"The Airlifts Have Stopped, and the Taliban Are Looking for Me",8/31/2021,Opinion,OpEd,Op-Ed
2575,Stranded in Kabul: A U.S. Resident Runs Out of Options,8/31/2021,U.S.,Washington,News
2576,"Inside Kabul airport, the last American soldier leaves, and the first Taliban fighters arrive.",8/31/2021,World,Foreign,News
2577,Three Guantánamo Detainees Charged in 2002 Bali Bombing,8/31/2021,U.S.,Washington,News
2578,"Governors DeSantis and Abbott, ‘Undermining Public Health’",8/31/2021,Opinion,Letters,Letter
2579,"Afghanistan, Texas, Kanye West: Your Tuesday Evening Briefing",8/31/2021,Briefing,NYTNow,briefing
2580,"Ukraine’s Leader, Meeting Biden, Seeks Security Assurances After Afghan Pullout",8/31/2021,World,Foreign,News
2581,The End,8/31/2021,Briefing,NYTNow,briefing
2582,Your Wednesday Briefing,8/31/2021,Briefing,NYTNow,briefing
2583,Your Tuesday Briefing,8/31/2021,Briefing,NYTNow,briefing
2584,Why Are So Many Government Positions Still Vacant?,8/31/2021,U.S.,Politics,News
2585,Remnants of the U.S. military are inspected by the Taliban at the Kabul airport.,8/31/2021,World,Foreign,News
2586,What Tahoe Looks Like Right Now,8/31/2021,U.S.,National,briefing
2587,European Court Faults Russia in High-Profile Murder Case,8/31/2021,World,Foreign,News
2588,Charges in Bali Bombing Case Are Delayed at Guantánamo,8/31/2021,U.S.,Washington,News
2589,Elizabeth Holmes on Trial,8/31/2021,Business Day,Business,News
2590,"Corrections: Aug. 31, 2021",8/31/2021,Corrections,Corrections,Correction
2591,Afghanistan Before the Fall,9/1/2021,World,Foreign,News
2592,Defense Officials Discuss Conclusion of War in Afghanistan,9/1/2021,U.S.,,Video
2593,"Europe, Afghanistan Is Your Wake-Up Call",9/1/2021,Opinion,OpEd,Op-Ed
2594,An Afghan Left Behind Tells His Story,9/1/2021,Opinion,OpEd,Op-Ed
2595,Afghan siblings recount the perils of the first day of Taliban rule.,9/1/2021,World,Foreign,News
2596,"Shifting to Governing, Taliban Will Name Supreme Afghan Leader",9/1/2021,World,Foreign,News
2597,Covert Evacuations and Planned Demolitions: How the C.I.A. Left Its Last Base in Afghanistan,9/1/2021,World,Video,News
2598,"With Afghan Retreat, Biden Bucks Foreign Policy Elite",9/1/2021,World,Foreign,News
2599,"On Afghanistan, G.O.P. Assails the Pullout It Had Supported Under Trump",9/1/2021,U.S.,Politics,News
2600,Biden Defends Afghan Pullout and Declares an End to Nation-Building,9/1/2021,U.S.,Washington,News
2601,"‘Finally, I Am Safe’: U.S. Air Base Becomes Temporary Refuge for Afghans",9/1/2021,World,Foreign,News
2602,Pentagon Leaders Wary of Working With Taliban,9/1/2021,U.S.,Washington,News
2603,An Inside Look: Kabul’s Airport After the Taliban Takeover,9/1/2021,World,,Video
2604,"After Quick Victory, Taliban Find Governing Is Harder",9/1/2021,World,Foreign,News
2605,Will the World Formally Recognize the Taliban?,9/1/2021,World,Foreign,News
2606,A Monster Storm Tests New Orleans,9/1/2021,Climate,Climate,News
2607,Biden Plays the Long Game as He Justifies the End of the ‘Forever War’,9/1/2021,U.S.,Washington,News
2608,Pope Criticizes Western Intervention in Afghanistan,9/1/2021,World,Foreign,News
2609,"Religion and Politics, in the U.S. and Abroad",9/1/2021,Opinion,Letters,Letter
2610,Your Wednesday Briefing,9/1/2021,Briefing,Foreign,briefing
2611,The Taliban are poised to name a supreme leader and map out their government.,9/1/2021,World,Foreign,News
2612,"Quotation of the Day: Spurning Critics, Biden Calls Exit Notable Success",9/1/2021,Today’s Paper,Summary,Quote
2613,Has Delta Peaked?,9/1/2021,Briefing,NYTNow,briefing
2614,Biden Affirms Support Against ‘Russian Aggression’ in Meeting With Ukraine’s Leader,9/1/2021,U.S.,Washington,News
2615,Modern Monetary Theory Has a New Friend in Congress,9/1/2021,Opinion,OpEd,Op-Ed
2616,Your Thursday Briefing,9/1/2021,Briefing,NYTNow,briefing
2617,"Texas, Purdue Pharma, Grateful Dead: Your Wednesday Evening Briefing",9/1/2021,Briefing,NYTNow,briefing
2618,Why Do We Have Recalls? Thank Los Angeles.,9/1/2021,U.S.,National,briefing
2619,I Never Knew How Golden My Summers Were,9/1/2021,Opinion,OpEd,Op-Ed
2620,"Mask Wars, Part Two",9/1/2021,U.S.,National,News
2621,Arizona Banned School Mask Mandates. Now Some Kids Are Sick and Parents Are Angry.,9/1/2021,U.S.,National,News
2622,"It’s Election Season in Germany. No Charisma, Please!",9/1/2021,World,Foreign,News
2623,What if the Coronavirus Crisis Is Just a Trial Run?,9/1/2021,Opinion,OpEd,Op-Ed
2624,"Corrections: Sept. 01, 2021",9/1/2021,Corrections,Corrections,Correction
2625,Afghans Who Worked for The Times Arrive in the U.S.,9/2/2021,Business Day,Business,News
2626,U.N. Official Warns of Food Aid Shortage in Afghanistan,9/2/2021,World,,Video
2627,Restoration of Kabul’s Closed Airport Begins as Some Afghan Aid Resumes,9/2/2021,World,Foreign,News
2628,The last U.S. diplomat to leave Kabul has tested positive for the virus.,9/2/2021,U.S.,Washington,News
2629,How Will the Taliban Govern? A History of Rebel Rule Offers Clues.,9/2/2021,World,Foreign,News
2630,"Short on Money, Legal and Otherwise, the Taliban Face a Crisis",9/2/2021,Business Day,Business,News
2631,The Business of Voting in Texas,9/2/2021,Business Day,Business,News
2632,"Congress Moves to Increase Pentagon Budget, Defying Biden and Liberals",9/2/2021,U.S.,Washington,News
2633,Your Thursday Briefing,9/2/2021,Briefing,NYTNow,briefing
2634,Your Friday Briefing,9/2/2021,Briefing,NYTNow,briefing
2635,Climate Bankruptcy,9/2/2021,Briefing,NYTNow,briefing
2636,Teenagers in The Times: August 2021,9/2/2021,The Learning Network,Learning,News
2637,Texas? Idaho? Where Californians Are Moving.,9/2/2021,U.S.,National,briefing
2638,"Corrections: Sept. 2, 2021",9/2/2021,Corrections,Corrections,Correction
2639,U.S. Wrestles With Taliban Sanctions as Afghan Crisis Looms,9/3/2021,U.S.,Washington,News
2640,"Inside the Afghan Evacuation: Rogue Flights, Crowded Tents, Hope and Chaos",9/3/2021,U.S.,Washington,News
2641,Afghans With Ties to U.S. Who Could Not Get Out Now Live in Fear,9/3/2021,World,Foreign,News
2642,Europe Doesn’t Want to Fight America’s Battles Anymore,9/3/2021,Opinion,OpEd,Op-Ed
2643,America Is Giving the World a Disturbing New Kind of War,9/3/2021,Opinion,OpEd,Op-Ed
2644,The Shadow of Elizabeth Holmes and an M.L.B. Team’s History-Making Lineup of Color: The Week in Narrated Articles,9/3/2021,Podcasts,Podcasts,News
2645,"The New York Times News Quiz, September 3, 2021",9/3/2021,Briefing,Briefing,Interactive Feature
2646,Biden Tours Hurricane Ida Damage in New Orleans,9/3/2021,U.S.,Washington,News
2647,Your Friday Briefing,9/3/2021,Briefing,Foreign,briefing
2648,"Jobs, Booster Shots, Drake: Your Friday Evening Briefing",9/3/2021,Briefing,NYTNow,briefing
2649,Looking Longingly Out Someone Else’s Window,9/3/2021,World,Foreign,News
2650,"Dread, War and Ambivalence: Literature Since the Towers Fell",9/3/2021,Books,Books,News
2651,Rulings Without Explanations,9/3/2021,Briefing,NYTNow,briefing
2652,Alexanda Kotey Statement of Facts,9/3/2021,U.S.,U.S.,Interactive Feature
2653,The Ambiguity Around Israel’s Nuclear Capability,9/3/2021,Opinion,Letters,Letter
2654,"In Afghan Withdrawal, a Biden Doctrine Surfaces",9/4/2021,U.S.,Washington,News
2655,Threats and Fear Cause Afghan Women’s Protections to Vanish Overnight,9/4/2021,World,Foreign,News
2656,The American Empire in Retreat,9/4/2021,Opinion,OpEd,Op-Ed
2657,Taliban Fighters Crush a Women’s Protest Amid Flickers of Resistance,9/4/2021,World,Foreign,News
2658,Drowning Our Future in the Past,9/4/2021,Opinion,OpEd,Op-Ed
2659,"In Invoking Beau, Biden Broaches a Loss That’s Guided His Presidency",9/4/2021,U.S.,Washington,News
2660,How Has Joe Biden Become So Unpopular?,9/4/2021,Opinion,OpEd,Op-Ed
2661,Democrats Hit the Road to Sell Big Spending Bills as Republicans Attack,9/4/2021,U.S.,Washington,News
2662,"The First Afghan Rhodes Scholar Saved Her Father, and Wants to Do More",9/5/2021,World,Foreign,News
2663,U.S. Citizens and Afghans Wait for Evacuation Flights From Country’s North,9/5/2021,World,Foreign,News
2664,Military Analysis Raises Questions About Deadly Drone Strike in Kabul,9/5/2021,U.S.,Washington,News
2665,"Extreme Weather, Bitcoin, Spring Gardening: Your Weekend Briefing",9/5/2021,Briefing,NYTNow,briefing
2666,"Ex-Marine Sharpshooter Kills 4 and Fires at Deputies in Florida, Sheriff Says",9/5/2021,U.S.,Express,News
2667,Your Monday Briefing,9/5/2021,Briefing,NYTNow,briefing
2668,"Is 9/11 a Day, or Is It an Era?",9/5/2021,Arts,Culture,News
2669,Americans Stretch Across Political Divides to Welcome Afghan Refugees,9/6/2021,U.S.,National,News
2670,"As Afghan Refugee Crisis Unfolds, Survivors Recall ‘Miracle’ Evacuation",9/6/2021,World,Foreign,News
2671,Clarissa Ward of CNN Looks Back on the Afghanistan War,9/6/2021,Business Day,Business,News
2672,"Taliban Claim Control Over Panjshir Valley, but Resistance Vows to Fight On",9/6/2021,World,Foreign,News
2673,Your Tuesday Briefing,9/6/2021,Briefing,NYTNow,briefing
2674,The Moving Moments as the Paralympics Ended,9/6/2021,Sports,Sports,News
2675,Taekwondo Takes Its First Spin at the Paralympics,9/6/2021,Sports,Sports,News
2676,Your Monday Briefing,9/6/2021,Briefing,NYTNow,briefing
2677,"Johnson, Inviting Battle, Prepares to Break Vow on Raising Taxes",9/6/2021,World,Foreign,News
2678,History Can Close In on Us Awfully Fast,9/6/2021,Opinion,OpEd,Op-Ed
2679,"From Afghanistan to the World Cup, Tiny, Wealthy Qatar Steps Up",9/7/2021,World,Foreign,News
2680,Blinken Meets With Afghan Women After Taliban Takeover,9/7/2021,World,,Video
2681,Blinken Says Small Number of Americans Are Still in Afghanistan,9/7/2021,U.S.,,Video
2682,"Lesson of the Day: ‘The U.S. War in Afghanistan: How It Started, and How It Ended’",9/7/2021,The Learning Network,Learning,News
2683,Video Captures Moment Taliban Fire On Protest in Kabul,9/7/2021,World,,Video
2684,Who Are the Taliban’s New Government Leaders? Here’s What We Know,9/7/2021,World,Foreign,News
2685,Another Failed Presidency at Hand,9/7/2021,Opinion,OpEd,Op-Ed
2686,Charter Flights Delayed as U.S. and Taliban Struggle to Work Together,9/7/2021,World,Foreign,News
2687,How Will the Taliban Rule This Time?,9/7/2021,Podcasts,Podcasts,News
2688,Taliban Appoint Stalwarts to Top Government Posts,9/7/2021,World,Foreign,News
2689,Veterans Struggle With Issues That Are Often Invisible to Others,9/7/2021,U.S.,Washington,News
2690,Your Wednesday Briefing,9/7/2021,Briefing,NYTNow,briefing
2691,Your Tuesday Briefing,9/7/2021,Briefing,NYTNow,briefing
2692,‘This is code red.’ Biden visits areas of New York and New Jersey hit hard by Ida.,9/7/2021,U.S.,National,News
2693,When Will Trump Answer the Big 2024 Question?,9/7/2021,U.S.,Politics,News
2694,When Will Trump Answer the Big 2024 Question?,9/7/2021,U.S.,Politics,News
2695,"Taliban, Mexico, Sally Rooney: Your Tuesday Evening Briefing",9/7/2021,Briefing,NYTNow,briefing
2696,What Comes After the War on Terrorism? War on China?,9/7/2021,Opinion,OpEd,Op-Ed
2697,She’s Green. She’s Young. And She Wants to Change Germany.,9/7/2021,World,Foreign,News
2698,"One in 5,000",9/7/2021,Briefing,NYTNow,briefing
2699,September Will Be Hot. Here’s How to Protect Your Pets (and Yourself).,9/7/2021,U.S.,National,briefing
2700,"Calling ‘Code Red’ on Climate, Biden Pushes for Infrastructure Plan",9/7/2021,U.S.,Washington,News
2701,Afghans Flee to Pakistan. An Uncertain Future Awaits.,9/8/2021,World,Foreign,News
2702,Aid Workers Staying in Taliban-Ruled Afghanistan Tread a Tricky Path,9/8/2021,World,Foreign,News
2703,How One Family Fled Afghanistan and Was Reunited in New York City,9/8/2021,New York,Metro,News
2704,"As Taliban Crush Dissent, New Leaders Face Cascading Challenges",9/8/2021,World,Foreign,News
2705,Serving in a Twenty-Year War,9/8/2021,U.S.,U.S.,Interactive Feature
2706,‘You Don’t Bring Democracy at the Point of a Gun’,9/8/2021,Opinion,OpEd,Op-Ed
2707,"Solar Power, Afghanistan, Derek Jeter: Your Wednesday Evening Briefing",9/8/2021,Briefing,NYTNow,briefing
2708,Your Thursday Briefing,9/8/2021,Briefing,NYTNow,briefing
2709,Your Wednesday Briefing,9/8/2021,Briefing,NYTNow,briefing
2710,The Dangers of Making War Less Dangerous,9/8/2021,Books,Culture,Review
2711,Muslim Americans’ ‘Seismic Change’,9/8/2021,U.S.,National,News
2712,‘This Is the Biden Agenda’,9/8/2021,Briefing,NYTNow,briefing
2713,,9/8/2021,Technology,Business,News
2714,,9/8/2021,Technology,Business,News
2715,Lesson of the Day: ‘What Will Become of Afghanistan’s Post-9/11 Generation?’,9/9/2021,The Learning Network,Learning,News
2716,‘Football Is Like Food’: Afghan Female Soccer Players Find a Home in Italy,9/9/2021,World,Foreign,News
2717,First Flight From Kabul Is Hailed as Positive Step Amid Troubling Signs,9/9/2021,World,Foreign,News
2718,"How 9/11 Turned America Into a Half-Crazed, Fading Power",9/9/2021,Opinion,OpEd,Op-Ed
2719,Trump produces a week of mixed messaging as he tries to attack Biden.,9/9/2021,U.S.,Politics,News
2720,Flight Carrying More Than 100 Foreigners Departs Kabul,9/9/2021,World,,Video
2721,12 New Books We Recommend This Week,9/9/2021,Books,BookReview,List
2722,Inside the Abandoned Kabul Mansion Taliban Soldiers Call Home,9/9/2021,World,,Video
2723,A Qatari jet carries more than 100 foreigners from Kabul.,9/9/2021,World,Foreign,News
2724,"Covid Anxiety: Back in Classrooms, Many Professors Are Nervous",9/9/2021,Opinion,Letters,Letter
2725,On-Demand Panel for Students: The Post-9/11 Generation,9/9/2021,The Learning Network,Learning,News
2726,Your Friday Briefing,9/9/2021,Briefing,NYTNow,briefing
2727,Your Thursday Briefing,9/9/2021,Briefing,Foreign,briefing
2728,9/11 Happened Before You Were Born. What Does It Mean to You?,9/9/2021,The Learning Network,Learning,News
2729,10 Ways to Teach About 9/11 With The New York Times,9/9/2021,The Learning Network,Learning,News
2730,"Vaccines, Texas, U.S. Open: Your Thursday Evening Briefing",9/9/2021,Briefing,NYTNow,briefing
2731,I Wrote the Lead Times Article on 9/11. Here’s What Still Grips Me.,9/9/2021,Opinion,Editorial,Op-Ed
2732,The Potential Future of Gifted Programs in N.Y.C. Schools,9/9/2021,New York,Metro,briefing
2733,President Biden is expected to impose new vaccination mandates in a speech on Thursday.,9/9/2021,U.S.,Washington,News
2734,How Sept. 11 Gave Us Jan. 6,9/9/2021,Opinion,OpEd,Op-Ed
2735,7 Events in New York Honoring 9/11,9/9/2021,Arts,Weekend,News
2736,I Documented Afghanistan’s Post-9/11 Youth,9/10/2021,Magazine,Magazine,Interactive Feature
2737,The Afghan War Took an Awful Toll. I Would Still Serve Again.,9/10/2021,Opinion,OpEd,Op-Ed
2738,"NATO Chief Backs Biden, Saying Europe Was Consulted on Afghanistan",9/10/2021,World,Foreign,News
2739,The Taliban Are Telling Us They Haven’t Changed at All,9/10/2021,Opinion,OpEd,Op-Ed
2740,How a U.S. Drone Strike Killed the Wrong Person,9/10/2021,World,,Video
2741,The Overlooked Costs of Counterterrorism,9/10/2021,Podcasts,Podcasts,News
2742,"Times Investigation: In U.S. Drone Strike, Evidence Suggests No ISIS Bomb",9/10/2021,World,Foreign,News
2743,‘We Truly Have Lost Everything’: A Journey Out of Kabul the Day It Fell,9/10/2021,U.S.,Washington,News
2744,The Real Meaning of ‘Never Forget’,9/10/2021,Opinion,OpEd,Op-Ed
2745,9/11 Reflections: ‘The Tears Still Come’,9/10/2021,Opinion,Letters,Letter
2746,A Time Capsule in Two Front Pages,9/10/2021,Times Insider,Summary,News
2747,How Growing Up in New York After 9/11 Shaped These Muslim Leaders,9/10/2021,New York,Metropolitan,News
2748,5 Takeaways From Canada’s Official Election Debates,9/10/2021,World,Foreign,News
2749,Your Friday Briefing,9/10/2021,Briefing,NYTNow,briefing
2750,How Students in 12 Countries Are Taught About 9/11,9/10/2021,World,World,Interactive Feature
2751,A Missing Legacy,9/10/2021,Briefing,NYTNow,briefing
2752,"The New York Times News Quiz, September 10, 2021",9/10/2021,Briefing,Briefing,Interactive Feature
2753,Iraqi Detainee Reported Suffering Paralysis at Guantánamo,9/10/2021,U.S.,Washington,News
